account_id,payment_behavior,months_on_book,plan_tier,auto_debit,credit_score_band,bundled_services,complaint_calls,ebill_enrolled,segment,target
ACC0017318,75,-10,-35,45,10,-30,-50,30,YOUNG,0
ACC0017319,75,-10,15,45,65,55,40,-20,MATURE,0
ACC0017320,40,-10,-35,45,-20,5,0,-20,YOUNG,0
ACC0017321,10,-10,-35,45,65,-30,0,-20,YOUNG,0
ACC0017322,75,-10,-35,-40,-55,-30,40,30,YOUNG,0
ACC0017323,40,25,50,-40,10,-30,40,30,YOUNG,0
ACC0017324,10,-10,-35,-40,10,-30,0,30,YOUNG,0
ACC0017325,75,25,15,45,10,-30,40,30,MATURE,0
ACC0017326,10,55,50,-40,35,5,40,30,YOUNG,0
ACC0017327,-25,-45,50,-40,35,-30,-50,30,YOUNG,1
ACC0017328,75,25,-35,45,10,5,-50,30,MATURE,0
ACC0017329,40,-45,15,45,-55,-30,0,-20,YOUNG,0
ACC0017330,10,-45,15,-40,-20,5,-50,30,YOUNG,1
ACC0017331,10,25,-35,-40,35,5,-50,-20,YOUNG,1
ACC0017332,-60,-10,15,-40,-20,-30,40,-20,YOUNG,1
ACC0017333,-60,55,50,-40,-20,55,-50,-20,MATURE,1
ACC0017334,-25,-45,50,45,35,55,40,30,YOUNG,0
ACC0017335,75,-10,-35,45,35,30,40,30,YOUNG,0
ACC0017336,40,25,15,-40,10,-30,40,30,MATURE,0
ACC0017337,40,-45,15,45,35,55,40,30,YOUNG,0
ACC0017338,10,-10,15,-40,35,55,0,30,YOUNG,0
ACC0017339,10,-45,15,45,65,5,0,30,YOUNG,0
ACC0017340,75,-10,15,45,10,5,40,-20,MATURE,0
ACC0017341,-25,25,50,45,10,30,40,-20,MATURE,0
ACC0017342,40,-45,15,-40,-20,-30,-50,30,YOUNG,0
ACC0017343,10,-10,-35,-40,35,-30,40,30,YOUNG,0
ACC0017344,40,-45,-35,45,35,-30,40,30,MATURE,0
ACC0017345,10,25,-35,-40,10,5,40,30,YOUNG,0
ACC0017346,10,-10,-35,-40,10,-30,0,30,YOUNG,0
ACC0017347,10,25,15,-40,-20,5,-50,30,YOUNG,0
ACC0017348,-60,25,15,-40,10,-30,0,30,YOUNG,0
ACC0017349,10,-45,-35,45,35,55,40,30,YOUNG,0
ACC0017350,40,-10,-35,45,35,-30,0,30,MATURE,0
ACC0017351,40,-10,50,-40,65,55,0,30,MATURE,0
ACC0017352,10,55,-35,-40,65,55,40,-20,YOUNG,0
ACC0017353,-25,55,-35,45,-20,-30,0,30,YOUNG,0
ACC0017354,40,-10,50,45,-20,5,-50,30,YOUNG,0
ACC0017355,-25,-45,-35,45,-20,-30,40,30,YOUNG,0
ACC0017356,10,-10,50,-40,10,5,40,30,MATURE,0
ACC0017357,40,-45,-35,45,10,30,40,30,YOUNG,0
ACC0017358,10,-10,15,-40,10,55,40,30,YOUNG,1
ACC0017359,10,-45,50,45,35,-30,40,30,YOUNG,0
ACC0017360,-25,-10,15,-40,35,-30,0,-20,MATURE,0
ACC0017361,40,25,15,-40,10,-30,-50,-20,YOUNG,1
ACC0017362,10,-10,15,-40,-20,-30,0,-20,YOUNG,1
ACC0017363,10,25,-35,45,10,30,-50,30,YOUNG,0
ACC0017364,75,55,50,-40,-55,55,0,30,MATURE,0
ACC0017365,-25,55,15,45,65,5,40,-20,MATURE,0
ACC0017366,-25,55,-35,45,10,-30,40,-20,MATURE,0
ACC0017367,-60,25,-35,-40,-20,-30,0,30,YOUNG,1
ACC0017368,10,-10,15,45,10,55,40,30,MATURE,0
ACC0017369,-25,25,15,-40,35,-30,-50,30,YOUNG,0
ACC0017370,75,-10,15,-40,65,30,40,30,YOUNG,0
ACC0017371,40,25,50,-40,10,-30,-50,30,YOUNG,0
ACC0017372,40,55,50,45,65,-30,40,30,MATURE,0
ACC0017373,-60,-10,-35,45,-20,-30,0,30,YOUNG,1
ACC0017374,75,-45,15,-40,-55,5,40,30,YOUNG,1
ACC0017375,-25,55,-35,45,10,55,0,30,MATURE,0
ACC0017376,75,55,15,-40,35,5,40,-20,MATURE,0
ACC0017377,10,-45,-35,-40,-55,-30,40,30,YOUNG,1
ACC0017378,-25,-45,15,-40,35,-30,40,-20,YOUNG,0
ACC0017379,40,55,-35,45,65,5,0,30,MATURE,0
ACC0017380,-25,-45,-35,-40,65,-30,0,30,YOUNG,0
ACC0017381,10,55,15,45,-20,55,-50,30,MATURE,0
ACC0017382,75,-45,50,45,-55,5,40,30,MATURE,0
ACC0017383,40,-10,50,-40,10,-30,-50,-20,MATURE,1
ACC0017384,10,-45,-35,-40,-20,30,-50,30,YOUNG,1
ACC0017385,75,55,50,45,65,5,0,30,MATURE,0
ACC0017386,-60,25,-35,45,10,30,0,-20,YOUNG,0
ACC0017387,10,25,15,45,35,55,-50,-20,MATURE,0
ACC0017388,40,-10,-35,-40,10,-30,0,30,YOUNG,0
ACC0017389,40,-45,-35,45,-20,5,40,-20,MATURE,0
ACC0017390,40,55,50,-40,-55,-30,0,-20,MATURE,0
ACC0017391,40,-10,15,45,10,-30,0,30,MATURE,0
ACC0017392,-60,-10,15,45,65,55,40,30,MATURE,0
ACC0017393,40,55,50,-40,35,30,40,30,MATURE,0
ACC0017394,40,-10,15,45,35,5,0,-20,YOUNG,0
ACC0017395,-25,-45,-35,45,-55,30,40,30,YOUNG,0
ACC0017396,40,-10,-35,45,-20,-30,0,-20,YOUNG,1
ACC0017397,40,55,-35,45,65,5,40,30,MATURE,0
ACC0017398,75,55,15,45,35,-30,0,30,YOUNG,0
ACC0017399,10,25,50,45,35,5,40,30,MATURE,0
ACC0017400,40,-10,15,-40,10,30,-50,30,YOUNG,0
ACC0017401,40,55,50,45,-20,-30,-50,30,YOUNG,1
ACC0017402,40,25,15,45,65,30,40,30,MATURE,0
ACC0017403,40,55,15,45,35,30,-50,30,MATURE,0
ACC0017404,10,-45,50,45,-55,5,-50,30,YOUNG,0
ACC0017405,10,-10,15,45,35,55,-50,30,YOUNG,0
ACC0017406,-25,-45,-35,-40,10,55,-50,30,YOUNG,0
ACC0017407,75,-45,15,45,10,-30,40,30,MATURE,0
ACC0017408,10,55,-35,-40,10,5,0,30,YOUNG,0
ACC0017409,-25,25,15,-40,65,5,40,30,MATURE,0
ACC0017410,10,-45,-35,-40,10,-30,-50,30,YOUNG,0
ACC0017411,10,25,15,-40,-55,30,0,30,YOUNG,1
ACC0017412,40,-45,50,-40,10,-30,0,30,MATURE,1
ACC0017413,75,-10,15,45,10,5,-50,-20,MATURE,0
ACC0017414,75,-45,-35,45,35,-30,40,30,YOUNG,0
ACC0017415,10,25,15,-40,-55,5,40,-20,MATURE,1
ACC0017416,10,-10,50,45,10,30,0,30,YOUNG,0
ACC0017417,75,25,50,-40,-20,30,0,30,MATURE,0
ACC0017418,40,-45,-35,-40,-55,5,40,30,YOUNG,0
ACC0017419,-60,-45,15,45,-55,5,0,30,YOUNG,1
ACC0017420,40,25,-35,-40,35,-30,0,30,YOUNG,1
ACC0017421,75,-10,-35,45,-20,-30,-50,30,YOUNG,0
ACC0017422,40,-45,50,45,35,5,40,30,YOUNG,0
ACC0017423,40,-45,-35,-40,-55,5,-50,30,YOUNG,0
ACC0017424,10,-45,50,-40,65,30,0,30,YOUNG,0
ACC0017425,40,55,15,45,10,30,-50,30,YOUNG,0
ACC0017426,75,-10,-35,-40,10,5,40,30,YOUNG,0
ACC0017427,-60,-10,-35,-40,-20,5,40,30,YOUNG,0
ACC0017428,75,55,50,45,10,55,40,-20,MATURE,0
ACC0017429,40,-45,-35,-40,65,-30,0,-20,MATURE,0
ACC0017430,10,-45,-35,45,-20,-30,-50,30,YOUNG,0
ACC0017431,-25,-10,15,-40,10,-30,40,-20,YOUNG,0
ACC0017432,-60,-10,15,45,65,5,40,30,YOUNG,0
ACC0017433,-60,-10,-35,-40,10,-30,-50,30,YOUNG,1
ACC0017434,40,25,50,45,10,5,-50,30,YOUNG,0
ACC0017435,40,-10,-35,-40,-55,-30,40,30,YOUNG,0
ACC0017436,75,25,-35,45,-20,-30,0,30,YOUNG,0
ACC0017437,40,25,15,45,10,30,0,-20,MATURE,0
ACC0017438,40,25,15,-40,-20,5,-50,30,YOUNG,0
ACC0017439,40,-10,15,-40,10,5,-50,30,YOUNG,0
ACC0017440,40,-10,-35,-40,-20,55,40,30,YOUNG,1
ACC0017441,40,25,15,45,10,-30,0,30,MATURE,0
ACC0017442,-60,-45,15,45,35,30,40,-20,MATURE,1
ACC0017443,-25,-45,15,-40,35,5,-50,30,YOUNG,1
ACC0017444,75,25,50,45,65,5,0,-20,MATURE,0
ACC0017445,75,-10,-35,45,-20,-30,40,30,YOUNG,1
ACC0017446,75,-10,-35,-40,-20,-30,40,30,YOUNG,0
ACC0017447,40,55,15,45,35,30,40,30,MATURE,0
ACC0017448,40,55,15,-40,10,5,0,30,MATURE,0
ACC0017449,75,-45,50,-40,65,5,40,30,MATURE,0
ACC0017450,75,-45,15,45,35,5,40,30,MATURE,0
ACC0017451,40,25,50,45,10,5,40,30,MATURE,0
ACC0017452,40,-10,-35,45,-20,5,40,30,MATURE,0
ACC0017453,40,-10,-35,45,35,55,40,30,YOUNG,0
ACC0017454,40,25,15,-40,65,30,0,-20,MATURE,0
ACC0017455,40,55,-35,-40,35,5,-50,30,YOUNG,0
ACC0017456,75,-45,15,-40,35,5,0,30,YOUNG,0
ACC0017457,75,25,50,45,10,5,40,30,YOUNG,0
ACC0017458,75,-10,15,-40,10,55,-50,30,YOUNG,0
ACC0017459,-25,-45,15,-40,10,30,0,30,YOUNG,1
ACC0017460,40,-45,50,-40,35,5,40,30,MATURE,1
ACC0017461,75,-10,15,-40,-55,55,0,30,YOUNG,1
ACC0017462,75,55,-35,45,35,-30,40,-20,MATURE,0
ACC0017463,-25,25,15,45,10,55,40,30,YOUNG,0
ACC0017464,75,-10,50,45,65,-30,40,30,MATURE,0
ACC0017465,-25,25,-35,45,35,-30,40,-20,YOUNG,0
ACC0017466,75,-45,-35,-40,10,30,40,30,YOUNG,0
ACC0017467,10,-45,-35,-40,10,-30,-50,-20,YOUNG,0
ACC0017468,40,25,-35,45,35,-30,-50,30,MATURE,0
ACC0017469,40,-45,50,-40,10,30,0,-20,YOUNG,0
ACC0017470,40,25,-35,-40,10,30,-50,30,YOUNG,0
ACC0017471,40,25,-35,45,65,30,40,30,MATURE,0
ACC0017472,40,55,-35,45,10,55,40,30,MATURE,0
ACC0017473,-25,25,15,45,65,30,0,-20,MATURE,0
ACC0017474,-25,-45,50,45,65,-30,-50,30,YOUNG,0
ACC0017475,40,25,15,-40,-55,-30,-50,30,YOUNG,0
ACC0017476,40,-10,15,-40,65,5,40,30,YOUNG,1
ACC0017477,10,-10,15,-40,-20,5,0,30,YOUNG,1
ACC0017478,40,-10,-35,45,35,55,0,30,YOUNG,0
ACC0017479,10,-45,-35,-40,-55,30,-50,30,YOUNG,1
ACC0017480,75,25,50,45,10,5,0,-20,MATURE,0
ACC0017481,40,25,-35,45,65,-30,0,30,MATURE,0
ACC0017482,40,-10,50,-40,35,30,40,-20,MATURE,1
ACC0017483,40,55,-35,-40,35,55,-50,30,MATURE,0
ACC0017484,40,-10,15,45,-20,-30,40,-20,YOUNG,0
ACC0017485,75,55,15,-40,-20,5,40,30,MATURE,0
ACC0017486,-25,-10,-35,45,-20,-30,0,30,YOUNG,0
ACC0017487,-25,-10,15,-40,35,5,0,30,YOUNG,0
ACC0017488,75,25,15,45,35,30,0,-20,MATURE,0
ACC0017489,75,25,15,45,65,30,0,30,MATURE,0
ACC0017490,10,-45,15,-40,35,30,40,30,YOUNG,0
ACC0017491,-25,-45,15,45,10,-30,40,30,YOUNG,0
ACC0017492,75,25,50,45,65,55,0,-20,MATURE,0
ACC0017493,40,55,15,45,-20,30,40,30,MATURE,0
ACC0017494,-60,25,-35,-40,10,5,40,30,YOUNG,1
ACC0017495,40,55,50,45,65,-30,40,30,MATURE,0
ACC0017496,10,55,15,-40,65,-30,0,30,YOUNG,0
ACC0017497,75,55,15,45,35,5,-50,30,MATURE,0
ACC0017498,40,-45,-35,-40,-20,-30,40,30,YOUNG,1
ACC0017499,75,25,15,45,35,-30,0,-20,MATURE,0
ACC0017500,10,55,15,-40,-55,-30,0,-20,MATURE,0
ACC0017501,40,-45,50,-40,65,5,40,30,MATURE,0
ACC0017502,40,-45,15,45,-20,55,40,30,YOUNG,0
ACC0017503,40,-45,15,-40,10,30,0,30,MATURE,1
ACC0017504,-60,-45,15,45,-55,-30,40,-20,YOUNG,0
ACC0017505,40,25,50,-40,10,30,40,30,MATURE,0
ACC0017506,-25,25,-35,45,10,-30,40,30,YOUNG,0
ACC0017507,10,-45,-35,-40,10,-30,0,30,YOUNG,0
ACC0017508,10,-10,-35,45,65,5,0,30,YOUNG,0
ACC0017509,10,25,15,-40,35,-30,40,-20,MATURE,0
ACC0017510,75,-10,15,-40,-20,30,-50,-20,YOUNG,0
ACC0017511,10,-45,50,45,35,55,40,-20,MATURE,0
ACC0017512,40,-10,15,45,10,5,40,30,MATURE,0
ACC0017513,75,-45,-35,45,10,-30,0,30,YOUNG,0
ACC0017514,75,25,15,45,35,5,0,30,MATURE,0
ACC0017515,10,55,50,45,-20,5,40,30,MATURE,0
ACC0017516,40,-10,50,-40,10,55,40,-20,YOUNG,0
ACC0017517,75,-10,15,45,65,30,0,30,MATURE,0
ACC0017518,10,55,15,-40,-20,55,40,30,MATURE,0
ACC0017519,-25,25,-35,-40,-20,5,40,30,YOUNG,0
ACC0017520,-25,-10,15,45,10,-30,-50,-20,YOUNG,1
ACC0017521,75,25,-35,45,35,-30,40,30,MATURE,0
ACC0017522,40,25,-35,45,-20,30,0,-20,MATURE,0
ACC0017523,40,25,15,45,-20,5,40,30,YOUNG,0
ACC0017524,40,55,-35,-40,-20,5,0,30,YOUNG,0
ACC0017525,-25,55,50,-40,-20,-30,-50,-20,YOUNG,0
ACC0017526,10,55,-35,-40,10,30,-50,30,YOUNG,1
ACC0017527,40,25,50,45,-55,-30,-50,30,YOUNG,0
ACC0017528,75,-45,15,-40,35,-30,-50,30,MATURE,0
ACC0017529,75,-10,-35,45,35,5,40,30,MATURE,0
ACC0017530,-60,-45,-35,45,10,-30,0,30,YOUNG,1
ACC0017531,10,55,50,45,10,-30,-50,30,MATURE,0
ACC0017532,75,25,15,45,-55,-30,-50,30,YOUNG,0
ACC0017533,75,25,15,45,65,5,40,30,MATURE,0
ACC0017534,75,55,50,-40,10,-30,0,30,MATURE,0
ACC0017535,-60,25,50,-40,-55,-30,40,-20,MATURE,1
ACC0017536,75,55,15,45,10,55,40,-20,MATURE,0
ACC0017537,-60,-45,15,-40,35,5,-50,30,YOUNG,0
ACC0017538,-25,-10,50,45,-20,30,0,-20,YOUNG,0
ACC0017539,75,25,-35,-40,65,55,40,30,MATURE,0
ACC0017540,75,-45,-35,-40,35,30,-50,30,YOUNG,0
ACC0017541,40,-10,15,-40,-20,55,40,-20,YOUNG,0
ACC0017542,40,-10,50,45,35,5,0,-20,YOUNG,0
ACC0017543,75,-45,15,45,35,-30,0,30,MATURE,0
ACC0017544,75,-10,-35,-40,10,-30,0,30,YOUNG,1
ACC0017545,10,55,-35,45,35,-30,40,-20,YOUNG,0
ACC0017546,10,-10,15,45,65,5,40,-20,YOUNG,0
ACC0017547,10,25,-35,45,35,5,40,30,YOUNG,0
ACC0017548,-25,25,15,-40,35,30,0,30,MATURE,0
ACC0017549,10,-10,15,45,-55,30,-50,30,YOUNG,0
ACC0017550,75,25,50,45,35,-30,40,30,MATURE,0
ACC0017551,40,-10,15,-40,35,5,0,30,YOUNG,0
ACC0017552,-25,-45,-35,-40,-20,-30,40,30,YOUNG,0
ACC0017553,75,25,15,45,-55,5,0,30,YOUNG,0
ACC0017554,75,-10,-35,45,35,5,40,-20,MATURE,0
ACC0017555,75,-45,15,-40,-20,-30,0,-20,YOUNG,0
ACC0017556,-25,-10,15,-40,10,55,40,30,YOUNG,1
ACC0017557,75,-10,15,-40,10,-30,40,-20,MATURE,0
ACC0017558,40,-10,-35,-40,-20,-30,-50,30,YOUNG,1
ACC0017559,75,-10,15,45,-55,30,40,30,YOUNG,0
ACC0017560,75,-45,-35,-40,35,5,0,-20,YOUNG,0
ACC0017561,10,25,-35,-40,-20,-30,0,30,MATURE,0
ACC0017562,10,-45,15,-40,35,-30,0,30,YOUNG,0
ACC0017563,40,55,15,45,-20,5,40,30,MATURE,0
ACC0017564,75,25,-35,45,35,-30,40,30,YOUNG,0
ACC0017565,40,-10,50,45,35,30,40,-20,YOUNG,0
ACC0017566,75,-10,50,-40,10,5,0,-20,YOUNG,0
ACC0017567,40,-45,15,45,-55,5,40,-20,YOUNG,1
ACC0017568,-60,-45,50,45,-20,-30,40,-20,YOUNG,0
ACC0017569,75,55,-35,-40,35,55,40,30,MATURE,0
ACC0017570,75,-45,15,-40,-20,-30,40,30,YOUNG,1
ACC0017571,40,-10,50,45,-20,5,40,-20,MATURE,0
ACC0017572,-60,-45,15,-40,10,-30,-50,30,YOUNG,1
ACC0017573,10,-45,-35,45,65,30,0,30,YOUNG,0
ACC0017574,-25,-45,50,45,10,-30,-50,30,YOUNG,0
ACC0017575,40,25,-35,45,35,5,0,-20,YOUNG,0
ACC0017576,75,25,15,45,10,5,40,30,MATURE,0
ACC0017577,-25,25,-35,-40,10,-30,-50,-20,YOUNG,1
ACC0017578,40,25,-35,45,35,30,-50,-20,YOUNG,0
ACC0017579,40,25,50,-40,-20,55,40,30,MATURE,1
ACC0017580,75,-10,-35,-40,35,55,-50,30,MATURE,0
ACC0017581,40,55,50,45,10,-30,40,-20,MATURE,0
ACC0017582,75,-45,50,45,-20,-30,40,-20,YOUNG,0
ACC0017583,40,-10,50,45,65,55,40,-20,MATURE,0
ACC0017584,-25,-10,50,45,35,5,40,30,MATURE,0
ACC0017585,75,-10,15,-40,10,-30,0,-20,YOUNG,0
ACC0017586,-25,-10,-35,-40,-55,-30,40,-20,YOUNG,1
ACC0017587,10,-10,50,45,-55,5,-50,30,YOUNG,0
ACC0017588,10,55,15,-40,10,5,0,-20,MATURE,0
ACC0017589,10,25,15,45,35,-30,0,-20,YOUNG,0
ACC0017590,40,25,50,45,35,55,40,30,MATURE,0
ACC0017591,75,-45,15,45,35,-30,40,30,YOUNG,0
ACC0017592,-25,-10,-35,45,-55,-30,40,-20,YOUNG,0
ACC0017593,10,-10,15,45,10,30,0,30,YOUNG,0
ACC0017594,75,25,15,-40,35,55,-50,30,MATURE,0
ACC0017595,40,-45,-35,45,35,30,-50,30,MATURE,0
ACC0017596,75,-10,-35,45,10,5,0,-20,MATURE,0
ACC0017597,40,-45,50,-40,35,-30,0,30,YOUNG,1
ACC0017598,10,-45,15,-40,10,30,40,-20,YOUNG,0
ACC0017599,40,-10,15,45,-20,-30,0,30,MATURE,0
ACC0017600,40,55,50,45,35,30,0,30,YOUNG,0
ACC0017601,75,-10,15,45,10,5,40,30,MATURE,0
ACC0017602,40,55,-35,45,35,5,-50,30,MATURE,1
ACC0017603,75,-45,15,45,-20,5,0,-20,YOUNG,0
ACC0017604,40,55,-35,45,10,55,40,-20,YOUNG,0
ACC0017605,-25,25,15,45,65,55,0,30,MATURE,0
ACC0017606,40,-45,15,45,65,55,40,-20,MATURE,1
ACC0017607,40,55,-35,-40,35,-30,0,30,YOUNG,1
ACC0017608,10,-10,-35,-40,-55,-30,40,30,YOUNG,1
ACC0017609,75,25,-35,-40,10,55,0,30,YOUNG,1
ACC0017610,-25,-10,50,-40,-20,30,40,30,YOUNG,0
ACC0017611,40,-45,50,-40,35,5,-50,30,YOUNG,0
ACC0017612,75,25,15,45,65,30,0,30,MATURE,0
ACC0017613,-25,-10,15,45,65,55,40,30,MATURE,0
ACC0017614,40,-45,15,45,65,5,0,30,YOUNG,0
ACC0017615,10,-45,15,-40,65,-30,0,30,YOUNG,0
ACC0017616,40,25,-35,45,10,30,0,30,YOUNG,0
ACC0017617,-60,-10,-35,45,65,-30,0,30,YOUNG,0
ACC0017618,10,55,-35,-40,10,30,40,30,YOUNG,0
ACC0017619,75,-10,15,45,-20,30,0,30,MATURE,0
ACC0017620,10,-45,15,-40,10,-30,-50,30,YOUNG,0
ACC0017621,40,-10,50,45,10,-30,0,30,YOUNG,0
ACC0017622,75,-10,15,-40,10,55,40,30,YOUNG,1
ACC0017623,75,25,15,45,65,-30,40,-20,MATURE,0
ACC0017624,10,-10,15,-40,-20,5,0,30,YOUNG,0
ACC0017625,40,55,50,45,10,5,0,30,MATURE,0
ACC0017626,-60,55,-35,45,35,30,-50,30,YOUNG,0
ACC0017627,40,-45,-35,-40,10,5,0,30,YOUNG,0
ACC0017628,75,-10,15,-40,-20,30,40,-20,MATURE,0
ACC0017629,-25,25,15,45,-20,5,40,30,MATURE,0
ACC0017630,10,-10,-35,45,10,-30,40,30,YOUNG,0
ACC0017631,-25,-10,50,45,65,-30,-50,30,YOUNG,0
ACC0017632,10,25,-35,45,10,-30,-50,30,YOUNG,0
ACC0017633,-60,25,50,45,35,5,40,30,YOUNG,0
ACC0017634,40,55,50,45,35,30,40,30,MATURE,0
ACC0017635,-25,-45,-35,-40,-20,-30,0,30,YOUNG,1
ACC0017636,75,-45,-35,45,35,30,0,30,YOUNG,0
ACC0017637,40,55,15,45,10,55,0,-20,MATURE,0
ACC0017638,10,55,-35,45,10,5,40,30,YOUNG,0
ACC0017639,-25,-45,-35,-40,10,5,0,30,YOUNG,1
ACC0017640,75,-45,50,-40,-20,-30,-50,30,YOUNG,1
ACC0017641,-25,25,-35,-40,35,-30,40,-20,YOUNG,1
ACC0017642,40,55,15,45,-20,30,40,30,MATURE,0
ACC0017643,10,55,15,45,-20,30,0,-20,MATURE,0
ACC0017644,10,-10,50,-40,-20,55,0,-20,YOUNG,0
ACC0017645,10,25,-35,-40,-55,5,40,30,YOUNG,1
ACC0017646,40,55,15,45,10,55,40,-20,MATURE,0
ACC0017647,10,-10,-35,45,65,5,0,30,MATURE,0
ACC0017648,40,55,-35,45,35,55,40,-20,MATURE,0
ACC0017649,-25,-45,15,-40,-55,5,40,-20,YOUNG,1
ACC0017650,75,25,15,45,10,-30,40,-20,YOUNG,0
ACC0017651,40,55,15,45,65,5,40,-20,MATURE,0
ACC0017652,10,25,15,-40,35,5,40,30,YOUNG,0
ACC0017653,75,-45,50,45,35,5,40,-20,MATURE,0
ACC0017654,10,-45,-35,45,10,-30,0,-20,YOUNG,1
ACC0017655,-25,-45,-35,-40,-55,5,0,30,YOUNG,0
ACC0017656,-60,55,15,-40,-20,-30,0,30,YOUNG,0
ACC0017657,40,25,15,45,35,5,40,30,MATURE,0
ACC0017658,-60,25,50,45,10,5,0,30,YOUNG,0
ACC0017659,40,-45,-35,-40,-55,5,0,-20,YOUNG,1
ACC0017660,75,25,50,45,35,30,40,-20,MATURE,0
ACC0017661,10,-10,-35,45,35,-30,40,-20,YOUNG,0
ACC0017662,40,-45,-35,45,-20,-30,40,30,YOUNG,1
ACC0017663,10,-45,-35,-40,65,-30,0,30,YOUNG,1
ACC0017664,10,-10,15,45,-20,30,40,30,MATURE,0
ACC0017665,75,25,-35,-40,10,5,40,30,YOUNG,0
ACC0017666,75,-10,50,45,10,55,0,-20,MATURE,0
ACC0017667,40,25,15,45,35,55,40,30,MATURE,0
ACC0017668,-25,-10,-35,-40,-20,-30,-50,30,YOUNG,1
ACC0017669,10,-10,15,-40,65,5,40,30,YOUNG,0
ACC0017670,75,-10,-35,45,10,-30,0,30,YOUNG,0
ACC0017671,75,25,15,-40,65,30,40,-20,MATURE,0
ACC0017672,40,55,15,-40,35,30,0,30,MATURE,0
ACC0017673,40,25,50,-40,-55,5,40,-20,YOUNG,0
ACC0017674,10,25,50,-40,-20,-30,0,30,YOUNG,1
ACC0017675,40,-45,15,-40,65,30,40,-20,YOUNG,0
ACC0017676,40,25,50,45,35,-30,0,30,MATURE,0
ACC0017677,40,25,50,45,-20,55,0,-20,MATURE,0
ACC0017678,75,55,15,-40,35,-30,40,30,MATURE,0
ACC0017679,40,25,15,45,-20,30,40,-20,MATURE,0
ACC0017680,40,-45,-35,45,10,-30,40,30,YOUNG,0
ACC0017681,-60,-10,15,45,-55,5,40,30,YOUNG,1
ACC0017682,10,55,50,45,35,5,40,30,MATURE,0
ACC0017683,40,-10,-35,-40,65,-30,0,30,YOUNG,0
ACC0017684,75,25,15,-40,35,5,0,30,MATURE,0
ACC0017685,-60,25,-35,-40,-55,5,40,-20,YOUNG,0
ACC0017686,40,-10,50,-40,-20,-30,40,30,MATURE,0
ACC0017687,40,55,50,45,-20,30,-50,30,YOUNG,0
ACC0017688,10,-10,-35,45,35,-30,0,30,YOUNG,0
ACC0017689,10,-45,-35,45,10,-30,40,30,YOUNG,0
ACC0017690,10,-45,15,-40,-20,5,-50,30,YOUNG,0
ACC0017691,40,25,50,-40,10,55,0,-20,MATURE,0
ACC0017692,-25,-10,15,-40,-55,5,40,30,YOUNG,1
ACC0017693,40,-10,15,-40,-20,5,40,-20,MATURE,1
ACC0017694,-25,-10,-35,-40,-20,30,-50,30,YOUNG,1
ACC0017695,10,-10,15,-40,-20,-30,-50,30,YOUNG,1
ACC0017696,-25,25,-35,45,35,55,40,-20,MATURE,0
ACC0017697,75,-10,15,45,35,55,0,30,MATURE,0
ACC0017698,10,25,-35,45,65,-30,0,30,MATURE,0
ACC0017699,-25,-45,-35,-40,65,5,40,30,YOUNG,0
ACC0017700,40,-10,-35,-40,65,5,40,-20,YOUNG,0
ACC0017701,40,25,15,45,65,30,0,-20,MATURE,0
ACC0017702,40,25,15,-40,10,-30,40,30,MATURE,0
ACC0017703,40,-10,15,45,65,55,-50,-20,MATURE,0
ACC0017704,-25,25,-35,45,-55,5,0,30,YOUNG,0
ACC0017705,40,55,50,45,35,55,40,30,MATURE,0
ACC0017706,10,-45,50,-40,35,-30,40,30,YOUNG,1
ACC0017707,75,55,15,45,65,5,40,-20,MATURE,0
ACC0017708,75,-10,-35,45,-20,-30,40,30,YOUNG,0
ACC0017709,75,25,15,45,-20,5,40,30,MATURE,0
ACC0017710,75,-45,50,-40,-20,55,0,30,YOUNG,0
ACC0017711,-25,-10,15,45,65,5,0,30,MATURE,0
ACC0017712,-60,-45,-35,-40,10,5,40,-20,MATURE,1
ACC0017713,40,-10,50,45,10,-30,40,30,MATURE,0
ACC0017714,75,55,-35,45,35,-30,40,30,MATURE,0
ACC0017715,-25,-10,-35,45,10,55,-50,30,MATURE,1
ACC0017716,10,25,15,45,10,5,40,30,MATURE,0
ACC0017717,-25,25,-35,45,10,30,0,-20,MATURE,0
ACC0017718,40,25,50,45,-20,30,-50,-20,MATURE,0
ACC0017719,-25,-10,15,45,10,55,40,30,MATURE,0
ACC0017720,40,-10,50,-40,35,5,40,30,YOUNG,0
ACC0017721,-25,-10,15,45,65,-30,-50,30,YOUNG,1
ACC0017722,10,-45,15,-40,-55,-30,-50,30,YOUNG,0
ACC0017723,40,25,50,45,65,5,40,30,MATURE,0
ACC0017724,40,-45,-35,-40,35,-30,40,30,YOUNG,0
ACC0017725,40,-45,15,-40,35,55,40,30,YOUNG,0
ACC0017726,75,55,-35,45,10,-30,40,30,YOUNG,0
ACC0017727,10,-45,15,45,-55,-30,40,-20,YOUNG,1
ACC0017728,40,25,15,45,35,30,40,-20,MATURE,0
ACC0017729,40,-10,15,-40,65,-30,0,30,MATURE,0
ACC0017730,75,-45,-35,-40,65,-30,40,30,YOUNG,0
ACC0017731,10,25,15,45,-20,30,-50,30,YOUNG,0
ACC0017732,40,-10,15,45,-20,-30,-50,30,YOUNG,0
ACC0017733,40,25,-35,-40,-55,5,-50,30,YOUNG,0
ACC0017734,-25,55,15,45,35,-30,0,-20,MATURE,0
ACC0017735,10,-45,-35,45,35,-30,40,30,YOUNG,0
