account_id,payment_history,credit_utilization,account_tenure,monthly_income,num_credit_lines,recent_inquiries,segment,target
ACC0008267,-25,5,55,-45,-10,15,CONSUMER,1
ACC0008268,75,5,-35,-45,-10,-45,CONSUMER,0
ACC0008269,75,5,55,35,-10,15,CONSUMER,0
ACC0008270,10,-30,30,10,40,-15,CONSUMER,0
ACC0008271,75,-30,55,35,40,-15,CONSUMER,0
ACC0008272,75,65,30,10,20,15,SME,0
ACC0008273,10,5,-35,-45,40,-45,CONSUMER,1
ACC0008274,40,-30,5,-20,20,-15,CONSUMER,0
ACC0008275,10,65,-50,10,40,15,SME,1
ACC0008276,-60,5,5,35,20,-15,CONSUMER,0
ACC0008277,40,5,30,-20,-40,-15,SME,0
ACC0008278,10,65,5,35,40,45,CONSUMER,0
ACC0008279,-60,65,5,-20,-10,-45,CONSUMER,0
ACC0008280,10,-55,-50,10,-40,-15,CONSUMER,0
ACC0008281,-25,5,-35,60,40,15,SME,0
ACC0008282,40,5,-35,10,-10,15,CONSUMER,1
ACC0008283,-25,65,-35,35,-40,15,CONSUMER,0
ACC0008284,40,-30,55,-45,40,-45,CONSUMER,0
ACC0008285,10,-30,30,60,-40,45,ENTERPRISE,1
ACC0008286,75,-30,-50,60,-40,15,SME,0
ACC0008287,-60,5,-35,35,-40,15,ENTERPRISE,1
ACC0008288,40,-30,-35,10,20,15,CONSUMER,0
ACC0008289,40,35,5,35,-10,15,SME,0
ACC0008290,10,35,5,-45,-40,15,CONSUMER,0
ACC0008291,-25,5,30,35,40,-15,CONSUMER,0
ACC0008292,75,5,30,35,-40,-45,CONSUMER,0
ACC0008293,40,-30,-35,-20,20,-15,CONSUMER,0
ACC0008294,40,-30,-35,10,40,15,CONSUMER,0
ACC0008295,10,65,-50,-20,40,45,SME,0
ACC0008296,10,35,-35,10,20,45,CONSUMER,0
ACC0008297,-25,-30,30,-45,-10,45,CONSUMER,1
ACC0008298,75,-55,-35,35,-10,15,CONSUMER,0
ACC0008299,-60,-30,55,35,-10,15,CONSUMER,0
ACC0008300,10,-30,30,35,20,15,CONSUMER,0
ACC0008301,75,-55,5,35,-10,15,SME,0
ACC0008302,-60,-30,5,-20,-10,15,SME,1
ACC0008303,75,-30,30,-20,20,-15,SME,0
ACC0008304,40,35,5,-45,40,-15,SME,1
ACC0008305,40,5,5,10,40,45,CONSUMER,0
ACC0008306,40,5,-50,35,20,15,CONSUMER,0
ACC0008307,10,-30,5,10,20,45,CONSUMER,0
ACC0008308,40,35,30,-20,-10,-45,CONSUMER,0
ACC0008309,10,35,30,35,-10,-15,CONSUMER,0
ACC0008310,40,65,5,10,-40,-15,CONSUMER,0
ACC0008311,10,65,55,60,-40,-45,CONSUMER,0
ACC0008312,10,5,55,-45,-10,15,CONSUMER,1
ACC0008313,40,35,55,35,-40,-15,CONSUMER,1
ACC0008314,40,5,55,-45,-10,-45,CONSUMER,0
ACC0008315,-60,5,30,-45,-40,45,CONSUMER,0
ACC0008316,40,5,30,10,-40,45,SME,0
ACC0008317,40,-55,-50,-45,-40,-45,CONSUMER,0
ACC0008318,75,5,30,10,-40,15,ENTERPRISE,0
ACC0008319,40,-30,30,35,20,-15,CONSUMER,0
ACC0008320,40,65,5,60,-10,-15,SME,0
ACC0008321,10,35,55,10,-40,45,SME,0
ACC0008322,40,-30,55,10,-40,-15,CONSUMER,1
ACC0008323,10,5,-50,10,-40,45,CONSUMER,0
ACC0008324,-60,-55,30,-20,20,-45,CONSUMER,0
ACC0008325,-25,5,-50,-20,-10,45,CONSUMER,0
ACC0008326,40,35,55,-20,-10,-15,SME,0
ACC0008327,75,65,55,-45,40,-15,CONSUMER,0
ACC0008328,10,35,5,-20,20,15,CONSUMER,0
ACC0008329,40,-30,30,-45,40,-15,ENTERPRISE,0
ACC0008330,-60,5,-35,35,-10,-15,CONSUMER,0
ACC0008331,75,5,30,10,20,-15,CONSUMER,0
ACC0008332,-25,-55,5,-45,-40,-45,CONSUMER,1
ACC0008333,-60,5,5,35,-40,15,CONSUMER,0
ACC0008334,-25,-30,-35,10,-40,-45,CONSUMER,1
ACC0008335,-60,5,5,-20,-10,-45,CONSUMER,1
ACC0008336,-60,-55,-35,60,-40,45,CONSUMER,0
ACC0008337,-25,-55,5,10,-10,-15,SME,0
ACC0008338,10,35,5,35,-40,-45,CONSUMER,0
ACC0008339,10,5,5,-45,-10,-15,CONSUMER,1
ACC0008340,75,5,30,35,-40,15,CONSUMER,0
ACC0008341,40,-30,55,-45,-10,45,SME,0
ACC0008342,40,65,5,-20,-40,-45,CONSUMER,0
ACC0008343,-25,-30,5,-45,-10,-45,CONSUMER,1
ACC0008344,-25,-30,30,60,-10,15,CONSUMER,0
ACC0008345,10,65,-35,10,20,-15,ENTERPRISE,0
ACC0008346,75,5,30,10,-10,-45,SME,0
ACC0008347,-25,35,-35,60,20,-15,CONSUMER,0
ACC0008348,10,35,-35,10,-40,-15,CONSUMER,0
ACC0008349,10,-30,30,-20,-40,-15,SME,0
ACC0008350,-60,35,5,10,40,45,CONSUMER,1
ACC0008351,10,5,5,-20,20,15,SME,0
ACC0008352,-25,5,-50,-45,-10,-45,ENTERPRISE,1
ACC0008353,40,5,55,35,-10,45,SME,0
ACC0008354,40,5,-35,10,40,45,CONSUMER,0
ACC0008355,-25,35,30,-20,-10,-45,CONSUMER,0
ACC0008356,40,5,30,10,40,-15,CONSUMER,0
ACC0008357,10,35,55,10,40,-45,SME,0
ACC0008358,10,-30,55,10,20,-15,ENTERPRISE,0
ACC0008359,40,-55,30,35,-10,15,CONSUMER,0
ACC0008360,75,-55,55,10,-40,-15,CONSUMER,0
ACC0008361,10,65,5,-45,20,15,CONSUMER,0
ACC0008362,-60,35,5,10,-40,15,CONSUMER,0
ACC0008363,-25,-30,30,35,-10,45,CONSUMER,0
ACC0008364,-60,5,5,35,-40,-15,SME,0
ACC0008365,10,35,-35,10,20,-15,CONSUMER,0
ACC0008366,10,35,-35,-20,-10,-15,CONSUMER,0
ACC0008367,40,65,30,35,-40,-15,SME,0
ACC0008368,10,5,5,35,20,-15,CONSUMER,0
ACC0008369,40,65,55,35,-40,45,CONSUMER,0
ACC0008370,10,5,-35,60,20,15,CONSUMER,0
ACC0008371,10,5,30,35,-10,-45,CONSUMER,0
ACC0008372,40,35,30,-45,-10,-45,CONSUMER,0
ACC0008373,75,35,-50,-45,40,-45,CONSUMER,0
ACC0008374,10,35,-50,-20,20,15,CONSUMER,0
ACC0008375,-25,35,55,60,-10,15,CONSUMER,0
ACC0008376,75,5,-35,35,20,-15,CONSUMER,0
ACC0008377,10,65,-50,-45,-10,15,CONSUMER,0
ACC0008378,-25,5,-35,60,-40,-45,CONSUMER,0
ACC0008379,10,35,-50,60,-40,-15,CONSUMER,0
ACC0008380,75,5,5,35,20,-45,SME,0
ACC0008381,75,5,5,-45,-10,-15,CONSUMER,0
ACC0008382,75,5,30,35,-10,-45,ENTERPRISE,0
ACC0008383,40,35,55,35,20,15,SME,0
ACC0008384,10,-30,5,-20,20,-45,CONSUMER,0
ACC0008385,10,5,5,35,-40,-15,CONSUMER,0
ACC0008386,-25,65,-50,35,-10,15,CONSUMER,0
ACC0008387,-25,65,5,-20,20,15,CONSUMER,0
ACC0008388,40,35,55,-20,20,15,CONSUMER,0
ACC0008389,-25,5,30,-45,40,15,CONSUMER,0
ACC0008390,10,35,30,10,20,15,CONSUMER,0
ACC0008391,-60,5,-35,10,20,-45,CONSUMER,1
ACC0008392,40,-30,30,10,20,-45,CONSUMER,0
ACC0008393,75,5,5,-20,20,-15,CONSUMER,0
ACC0008394,40,-30,-50,-20,40,-15,CONSUMER,1
ACC0008395,-60,5,30,-45,-10,45,CONSUMER,0
ACC0008396,10,65,5,60,-10,-15,CONSUMER,0
ACC0008397,40,35,-50,35,-10,-45,CONSUMER,0
ACC0008398,10,-30,5,35,20,45,SME,0
ACC0008399,-25,5,5,-20,-10,45,CONSUMER,0
ACC0008400,10,-30,55,10,40,45,CONSUMER,1
ACC0008401,-25,35,5,10,40,-15,SME,0
ACC0008402,-60,65,-35,60,40,15,CONSUMER,1
ACC0008403,-25,5,-50,35,20,-45,CONSUMER,1
ACC0008404,-25,65,30,10,-10,-15,CONSUMER,0
ACC0008405,-60,-30,5,35,20,-15,CONSUMER,0
ACC0008406,40,-55,30,-45,40,-15,CONSUMER,0
ACC0008407,40,5,30,10,-10,-15,ENTERPRISE,0
ACC0008408,-60,65,30,10,40,45,CONSUMER,0
ACC0008409,40,65,5,35,-10,-45,CONSUMER,0
ACC0008410,40,35,5,35,-40,45,CONSUMER,0
ACC0008411,10,5,5,60,40,45,CONSUMER,0
ACC0008412,-25,5,5,60,-10,15,CONSUMER,0
ACC0008413,10,35,55,-45,-40,-15,CONSUMER,0
ACC0008414,10,-30,30,-20,-40,-45,CONSUMER,0
ACC0008415,10,-30,30,60,40,-45,CONSUMER,1
ACC0008416,10,-55,30,-20,20,-15,SME,0
ACC0008417,-60,5,-35,-20,-40,-15,CONSUMER,0
ACC0008418,-60,-30,55,35,20,-15,SME,1
ACC0008419,40,-30,55,-45,-40,15,CONSUMER,0
ACC0008420,75,35,30,10,40,-45,CONSUMER,0
ACC0008421,40,65,5,35,-10,15,CONSUMER,0
ACC0008422,-60,35,55,35,-10,15,CONSUMER,0
ACC0008423,-25,65,5,-20,20,15,CONSUMER,0
ACC0008424,-60,5,5,60,-40,15,CONSUMER,0
ACC0008425,40,-30,5,35,40,-15,CONSUMER,0
ACC0008426,-25,-30,30,35,-40,15,SME,0
ACC0008427,75,65,30,-20,40,-15,CONSUMER,0
ACC0008428,10,5,55,35,40,-45,ENTERPRISE,0
ACC0008429,-25,5,30,35,40,-15,CONSUMER,0
ACC0008430,-60,5,30,60,40,-15,CONSUMER,0
ACC0008431,40,5,55,35,-10,-45,CONSUMER,0
ACC0008432,40,35,30,10,20,45,SME,1
ACC0008433,40,65,-35,35,-10,-45,CONSUMER,0
ACC0008434,40,5,5,60,20,-15,CONSUMER,0
ACC0008435,40,35,-35,10,40,-15,SME,0
ACC0008436,10,5,5,35,-10,-15,SME,0
ACC0008437,10,-30,5,10,-10,-45,CONSUMER,0
ACC0008438,-60,5,55,10,40,45,CONSUMER,0
ACC0008439,75,35,30,-45,-40,-15,CONSUMER,0
ACC0008440,-25,35,30,35,20,-45,SME,0
ACC0008441,-25,35,55,35,20,-45,CONSUMER,0
ACC0008442,-25,5,55,-20,-10,-45,CONSUMER,0
ACC0008443,40,5,-50,-20,20,15,CONSUMER,1
ACC0008444,40,-55,-35,-20,20,-15,CONSUMER,0
ACC0008445,-25,-55,-35,10,-40,-15,SME,0
ACC0008446,75,-55,5,-20,-10,15,CONSUMER,0
ACC0008447,-60,5,5,-20,-40,45,CONSUMER,0
ACC0008448,40,35,-35,10,-10,15,CONSUMER,0
ACC0008449,-25,65,55,10,-10,15,CONSUMER,1
ACC0008450,40,65,5,-20,20,45,CONSUMER,0
ACC0008451,10,65,5,35,40,-15,CONSUMER,0
ACC0008452,-60,5,5,35,-10,-15,CONSUMER,1
ACC0008453,40,65,-35,10,-40,-15,CONSUMER,0
ACC0008454,40,5,30,-20,40,15,CONSUMER,1
ACC0008455,10,65,30,60,-10,-15,CONSUMER,0
ACC0008456,40,65,-35,-20,-40,-45,CONSUMER,0
ACC0008457,-25,35,55,60,-10,15,CONSUMER,1
ACC0008458,40,35,30,10,-10,-15,CONSUMER,0
ACC0008459,10,35,55,35,-10,-45,CONSUMER,0
ACC0008460,40,-30,-50,60,-40,15,ENTERPRISE,0
ACC0008461,40,65,30,60,20,45,CONSUMER,0
ACC0008462,-25,5,-35,35,-40,-45,CONSUMER,0
ACC0008463,75,35,-35,10,-10,15,CONSUMER,0
ACC0008464,40,65,-35,-20,-40,-15,CONSUMER,0
ACC0008465,40,5,5,10,20,15,ENTERPRISE,0
ACC0008466,10,-30,55,60,20,45,CONSUMER,0
ACC0008467,-25,-30,-35,10,20,-15,CONSUMER,0
ACC0008468,75,5,5,60,-40,15,CONSUMER,0
ACC0008469,10,5,30,-45,20,15,CONSUMER,0
ACC0008470,10,35,55,-20,-40,15,CONSUMER,0
ACC0008471,10,-55,5,35,40,15,CONSUMER,0
ACC0008472,-25,65,5,35,20,45,CONSUMER,0
ACC0008473,40,5,-35,10,40,-15,CONSUMER,0
ACC0008474,-60,35,-35,-20,20,-15,CONSUMER,0
ACC0008475,-60,35,30,35,20,15,CONSUMER,0
ACC0008476,10,65,30,10,20,-15,CONSUMER,0
ACC0008477,40,-55,55,-45,-10,-45,CONSUMER,0
ACC0008478,75,65,30,35,-40,15,CONSUMER,0
ACC0008479,75,-55,55,35,20,45,CONSUMER,0
ACC0008480,10,35,5,-20,-40,-45,CONSUMER,0
ACC0008481,40,5,30,-20,20,-15,ENTERPRISE,0
ACC0008482,-60,65,30,-45,-10,-15,CONSUMER,1
ACC0008483,40,35,55,60,-10,15,CONSUMER,0
ACC0008484,75,5,5,10,-40,-45,CONSUMER,0
ACC0008485,10,-30,-35,60,-40,15,CONSUMER,0
ACC0008486,10,65,30,35,-10,-15,CONSUMER,0
ACC0008487,10,-30,-35,35,-40,-45,CONSUMER,0
ACC0008488,75,5,5,10,-10,15,CONSUMER,0
ACC0008489,75,5,55,35,-40,45,CONSUMER,0
ACC0008490,10,-30,-35,35,20,-45,CONSUMER,1
ACC0008491,-25,5,30,-45,40,15,CONSUMER,0
ACC0008492,10,35,5,10,-10,-45,CONSUMER,0
ACC0008493,40,5,30,-45,40,15,CONSUMER,0
ACC0008494,40,65,-50,35,20,-15,CONSUMER,1
ACC0008495,75,-30,5,60,-40,45,CONSUMER,0
ACC0008496,40,-30,5,-45,-40,-15,CONSUMER,0
ACC0008497,40,-30,55,10,20,45,CONSUMER,0
ACC0008498,10,5,-35,10,-10,-45,SME,0
ACC0008499,10,5,-50,60,-10,15,CONSUMER,0
ACC0008500,-25,-55,5,60,20,15,CONSUMER,0
ACC0008501,40,65,5,-45,-10,-15,CONSUMER,0
ACC0008502,75,65,30,10,20,15,CONSUMER,1
ACC0008503,-60,5,-35,-20,40,15,CONSUMER,0
ACC0008504,75,-55,5,60,20,45,CONSUMER,0
ACC0008505,-25,35,-50,-20,20,45,CONSUMER,0
ACC0008506,75,35,30,35,20,15,CONSUMER,0
ACC0008507,-60,35,-35,10,-40,15,CONSUMER,0
ACC0008508,10,-55,30,-20,40,15,CONSUMER,0
ACC0008509,-25,65,5,-20,20,15,SME,0
ACC0008510,40,65,5,-20,-40,-15,ENTERPRISE,0
ACC0008511,40,35,5,60,40,-45,CONSUMER,0
ACC0008512,-25,65,30,35,-40,45,CONSUMER,1
ACC0008513,40,5,-35,10,40,-15,CONSUMER,0
ACC0008514,10,-55,5,60,-40,-15,CONSUMER,0
ACC0008515,10,35,5,10,20,-15,CONSUMER,0
ACC0008516,40,5,55,-20,40,15,CONSUMER,1
ACC0008517,-25,-30,30,10,20,15,CONSUMER,1
ACC0008518,40,-30,5,35,20,45,CONSUMER,0
ACC0008519,10,35,-50,10,-10,-45,CONSUMER,0
ACC0008520,-60,5,30,10,-40,-15,CONSUMER,1
ACC0008521,10,35,-35,10,20,-15,CONSUMER,0
ACC0008522,-60,-30,30,35,20,15,CONSUMER,0
ACC0008523,10,-30,-50,-45,-10,-15,SME,0
ACC0008524,10,-30,30,60,-10,15,CONSUMER,0
ACC0008525,10,35,-35,60,-10,-15,CONSUMER,0
ACC0008526,-60,-55,5,35,-40,-15,ENTERPRISE,0
ACC0008527,-25,35,5,-20,40,-45,CONSUMER,0
ACC0008528,40,-55,30,10,20,45,SME,0
ACC0008529,10,65,30,-45,20,-45,CONSUMER,0
ACC0008530,10,5,-35,60,-10,45,CONSUMER,0
ACC0008531,10,-30,30,10,40,15,CONSUMER,0
ACC0008532,-60,65,30,10,-10,45,CONSUMER,0
ACC0008533,-60,-30,5,60,-10,-15,SME,0
ACC0008534,10,35,30,10,-40,-15,CONSUMER,0
ACC0008535,40,35,5,35,-40,45,CONSUMER,0
ACC0008536,-25,5,30,-20,-10,45,CONSUMER,0
ACC0008537,10,65,30,35,20,15,SME,0
ACC0008538,40,-30,-35,-20,-40,15,SME,0
ACC0008539,10,-30,30,-20,40,-45,SME,0
ACC0008540,40,5,55,35,-10,45,CONSUMER,0
ACC0008541,75,5,30,35,40,15,CONSUMER,0
ACC0008542,-60,5,30,60,-40,45,CONSUMER,0
ACC0008543,-25,5,30,35,20,-15,ENTERPRISE,0
ACC0008544,10,35,-50,10,-10,45,ENTERPRISE,0
ACC0008545,-25,35,5,10,-10,-45,CONSUMER,1
ACC0008546,40,5,-35,-20,-10,-45,CONSUMER,0
ACC0008547,-25,35,5,10,20,15,SME,0
ACC0008548,10,35,-50,10,40,45,ENTERPRISE,0
ACC0008549,10,65,-35,35,20,-45,SME,0
ACC0008550,-25,-30,5,35,-40,-15,CONSUMER,0
ACC0008551,-25,-55,5,35,-40,-15,CONSUMER,0
ACC0008552,10,5,30,-20,-10,15,CONSUMER,0
ACC0008553,75,-30,30,60,20,-15,CONSUMER,0
ACC0008554,-25,5,5,10,-10,-15,CONSUMER,0
ACC0008555,40,-55,-35,35,-10,-15,CONSUMER,0
ACC0008556,10,-30,-35,35,-10,-15,CONSUMER,0
ACC0008557,10,35,5,-45,-10,-45,CONSUMER,0
ACC0008558,40,35,30,10,-40,-15,CONSUMER,0
ACC0008559,10,5,-35,-20,-10,15,CONSUMER,0
ACC0008560,-25,65,-35,60,40,15,CONSUMER,0
ACC0008561,75,5,55,-20,40,45,CONSUMER,0
ACC0008562,10,5,-35,35,20,-45,CONSUMER,0
ACC0008563,10,35,5,10,-10,-45,CONSUMER,0
ACC0008564,10,-30,-35,-20,-40,15,CONSUMER,0
ACC0008565,10,35,55,-45,-40,45,CONSUMER,0
ACC0008566,-60,35,-35,60,-40,15,SME,0
ACC0008567,-25,5,5,10,20,15,CONSUMER,1
ACC0008568,-25,-30,30,-45,-10,-15,CONSUMER,0
ACC0008569,-25,-30,55,10,20,-15,CONSUMER,0
ACC0008570,40,65,-35,60,20,-15,CONSUMER,0
ACC0008571,-60,35,30,35,-40,-15,ENTERPRISE,0
ACC0008572,10,-30,-35,35,-10,-15,CONSUMER,0
ACC0008573,40,-55,5,35,-10,15,ENTERPRISE,1
ACC0008574,75,35,55,35,-40,15,CONSUMER,0
ACC0008575,-25,65,5,35,40,-15,CONSUMER,0
ACC0008576,40,-30,30,35,-40,15,CONSUMER,0
ACC0008577,40,5,5,-45,20,-15,CONSUMER,0
ACC0008578,10,5,5,-20,-40,45,CONSUMER,1
ACC0008579,75,35,30,35,40,45,CONSUMER,0
ACC0008580,-60,5,30,10,-10,-45,CONSUMER,0
ACC0008581,-60,65,30,-20,-10,-45,CONSUMER,0
ACC0008582,-60,5,30,35,-10,-45,CONSUMER,1
ACC0008583,40,5,55,10,20,-15,CONSUMER,0
ACC0008584,40,65,-35,-20,20,-15,CONSUMER,0
ACC0008585,10,35,55,-20,-10,15,CONSUMER,0
ACC0008586,-25,-55,30,60,40,-15,CONSUMER,0
ACC0008587,-25,35,30,60,40,-15,CONSUMER,0
ACC0008588,10,35,5,-45,40,-15,CONSUMER,0
ACC0008589,10,35,5,35,-10,-15,CONSUMER,0
ACC0008590,-25,-30,55,35,-40,-15,CONSUMER,0
ACC0008591,-60,-55,30,10,40,-45,CONSUMER,0
ACC0008592,75,35,-35,60,40,-15,ENTERPRISE,0
ACC0008593,-60,-30,-35,35,-10,-15,CONSUMER,1
ACC0008594,10,35,55,35,-10,15,CONSUMER,0
ACC0008595,10,-30,5,60,20,-15,CONSUMER,0
ACC0008596,75,-55,-35,10,20,15,CONSUMER,0
ACC0008597,10,5,5,-20,20,45,CONSUMER,0
ACC0008598,10,35,5,-20,-10,45,SME,0
ACC0008599,40,35,55,60,-10,-15,CONSUMER,0
ACC0008600,10,5,-50,10,-40,45,CONSUMER,1
ACC0008601,75,-30,5,10,-40,45,SME,0
ACC0008602,10,5,30,10,-40,-15,SME,0
ACC0008603,40,5,5,10,20,45,CONSUMER,0
ACC0008604,40,65,-35,-45,-10,-45,CONSUMER,1
ACC0008605,-25,-30,30,-20,-10,15,CONSUMER,1
ACC0008606,75,35,5,-45,-40,-15,CONSUMER,0
ACC0008607,75,35,5,10,40,-15,SME,0
ACC0008608,40,35,30,60,-10,-45,CONSUMER,0
ACC0008609,40,35,5,-45,20,-15,CONSUMER,0
ACC0008610,40,5,30,60,20,-45,CONSUMER,0
ACC0008611,10,35,30,35,-10,15,CONSUMER,0
ACC0008612,40,-30,30,35,-10,-15,CONSUMER,0
ACC0008613,75,-30,5,60,-40,-15,CONSUMER,0
ACC0008614,-60,5,-35,-20,-40,45,SME,0
ACC0008615,10,5,5,10,-40,15,CONSUMER,0
ACC0008616,75,35,55,35,-10,15,SME,0
ACC0008617,40,-30,-35,35,-10,-15,CONSUMER,0
ACC0008618,10,35,55,-45,-10,-15,CONSUMER,0
ACC0008619,-60,-30,-50,-20,-10,15,CONSUMER,0
ACC0008620,-25,65,5,35,-10,-45,SME,1
ACC0008621,40,65,55,10,20,-45,CONSUMER,0
ACC0008622,40,35,5,60,40,15,CONSUMER,1
ACC0008623,10,35,-35,60,20,15,CONSUMER,0
ACC0008624,75,65,55,10,-10,15,CONSUMER,0
ACC0008625,40,35,5,10,-40,-15,CONSUMER,0
ACC0008626,40,35,5,-20,-40,-45,CONSUMER,0
ACC0008627,40,5,-35,60,-10,-45,CONSUMER,0
ACC0008628,40,35,55,-20,20,-15,CONSUMER,0
ACC0008629,40,35,30,10,-10,-15,CONSUMER,0
ACC0008630,10,35,-50,-20,20,-15,CONSUMER,0
ACC0008631,10,65,55,35,20,-45,SME,0
ACC0008632,75,5,5,-45,-10,45,CONSUMER,0
ACC0008633,75,35,5,10,-40,15,CONSUMER,0
ACC0008634,75,-30,-35,10,-10,-45,CONSUMER,0
ACC0008635,75,-55,30,-20,-10,-45,CONSUMER,0
ACC0008636,-60,-30,-35,35,-10,-15,CONSUMER,0
ACC0008637,75,5,5,10,-40,-15,CONSUMER,1
ACC0008638,10,5,-35,-20,-10,-15,CONSUMER,1
ACC0008639,40,65,5,10,-40,45,SME,0
ACC0008640,10,-30,30,35,20,-15,CONSUMER,0
ACC0008641,10,-55,-35,60,-10,-15,SME,0
ACC0008642,-60,-55,30,60,-10,-45,CONSUMER,0
ACC0008643,10,5,-50,35,-10,-15,CONSUMER,0
ACC0008644,10,5,30,-20,-10,15,CONSUMER,0
ACC0008645,40,5,55,60,-10,-15,SME,0
ACC0008646,75,35,5,10,-40,15,CONSUMER,0
ACC0008647,10,-30,30,-45,-10,15,CONSUMER,0
ACC0008648,40,5,-50,60,20,-15,CONSUMER,0
ACC0008649,40,5,-50,-20,-40,-15,CONSUMER,0
ACC0008650,10,-30,55,-20,20,45,CONSUMER,0
ACC0008651,-25,-30,5,-45,40,-15,CONSUMER,1
ACC0008652,40,5,55,60,20,15,CONSUMER,0
ACC0008653,40,-30,-50,35,20,-15,CONSUMER,1
ACC0008654,-60,5,55,10,-10,-15,CONSUMER,0
ACC0008655,75,5,55,35,-10,45,CONSUMER,0
ACC0008656,10,5,5,35,-10,-45,CONSUMER,0
ACC0008657,75,35,-50,-20,-10,45,CONSUMER,0
ACC0008658,40,-30,5,10,-10,-15,CONSUMER,0
ACC0008659,-25,5,-35,35,40,-45,CONSUMER,0
ACC0008660,40,65,-35,-20,20,-45,CONSUMER,1
ACC0008661,10,35,-50,-45,40,-15,CONSUMER,0
ACC0008662,-25,35,55,60,20,15,CONSUMER,1
ACC0008663,75,5,55,10,40,-15,SME,0
ACC0008664,10,-30,5,10,-40,45,CONSUMER,0
ACC0008665,40,-30,5,60,-10,-15,CONSUMER,0
ACC0008666,40,-30,30,-20,-40,15,CONSUMER,0
ACC0008667,75,-30,55,35,40,-15,CONSUMER,0
ACC0008668,10,-55,30,10,-10,-15,CONSUMER,0
ACC0008669,75,-30,30,35,20,15,CONSUMER,1
ACC0008670,40,35,30,60,-40,45,CONSUMER,0
ACC0008671,10,35,-35,-45,20,15,SME,0
ACC0008672,-25,65,30,-45,-10,-15,CONSUMER,0
ACC0008673,75,-55,5,-20,20,-15,CONSUMER,0
ACC0008674,10,5,-35,-20,-10,15,CONSUMER,0
ACC0008675,75,35,5,-20,20,-45,CONSUMER,0
ACC0008676,10,-30,5,-20,-40,15,CONSUMER,0
ACC0008677,-25,5,5,10,20,15,CONSUMER,0
ACC0008678,75,65,30,10,-40,15,CONSUMER,0
ACC0008679,40,-55,30,10,-40,15,SME,0
ACC0008680,10,35,5,10,-40,-15,CONSUMER,0
ACC0008681,75,65,5,-20,-10,15,ENTERPRISE,0
ACC0008682,75,5,-35,-20,20,15,CONSUMER,0
ACC0008683,40,5,-35,35,-40,15,CONSUMER,1
ACC0008684,-25,5,5,60,40,15,CONSUMER,0
ACC0008685,40,5,5,35,40,15,CONSUMER,0
ACC0008686,40,5,30,10,-10,15,CONSUMER,0
ACC0008687,75,35,-50,60,-10,-15,CONSUMER,0
ACC0008688,40,5,30,-20,-40,-15,CONSUMER,0
ACC0008689,75,65,-35,10,-10,-45,CONSUMER,0
ACC0008690,40,35,-50,-20,20,45,CONSUMER,0
ACC0008691,10,35,-50,35,-40,-15,CONSUMER,1
ACC0008692,-25,35,5,10,-10,45,SME,0
ACC0008693,40,-55,-50,10,40,15,SME,0
ACC0008694,10,5,5,-20,20,-45,CONSUMER,0
ACC0008695,40,35,5,-20,40,45,CONSUMER,0
ACC0008696,10,5,55,60,-40,-45,CONSUMER,0
ACC0008697,-25,65,5,35,-40,45,CONSUMER,0
ACC0008698,10,-55,5,-20,-10,-45,CONSUMER,0
ACC0008699,40,5,30,-20,20,15,CONSUMER,0
ACC0008700,-25,5,30,-45,40,-15,SME,0
ACC0008701,40,35,30,10,-40,-45,CONSUMER,0
ACC0008702,40,35,-35,35,-10,-15,CONSUMER,0
ACC0008703,10,5,-35,10,-10,45,CONSUMER,0
ACC0008704,10,5,30,35,-40,-15,CONSUMER,0
ACC0008705,75,35,-50,-45,-40,-45,CONSUMER,0
ACC0008706,75,-30,5,35,20,15,CONSUMER,0
ACC0008707,40,-30,-35,60,20,-45,CONSUMER,0
ACC0008708,40,5,5,35,20,15,CONSUMER,0
ACC0008709,40,35,5,35,-40,45,CONSUMER,0
ACC0008710,-25,5,30,10,20,15,CONSUMER,0
ACC0008711,-60,5,55,10,-10,-15,CONSUMER,0
ACC0008712,-25,5,30,10,-10,45,CONSUMER,0
ACC0008713,10,35,5,60,-10,45,CONSUMER,0
ACC0008714,10,5,5,35,-10,15,CONSUMER,0
ACC0008715,10,5,-50,-20,-10,-45,SME,0
ACC0008716,40,65,-35,10,20,-45,CONSUMER,0
ACC0008717,10,-30,55,10,-10,-15,CONSUMER,0
ACC0008718,10,5,30,60,20,45,CONSUMER,0
ACC0008719,40,-30,5,10,40,-45,SME,1
ACC0008720,10,35,5,-20,20,15,CONSUMER,0
ACC0008721,-60,5,5,60,40,-15,SME,0
ACC0008722,40,5,55,35,20,15,CONSUMER,0
ACC0008723,-60,35,5,35,-10,-45,CONSUMER,0
ACC0008724,40,5,5,35,-40,-45,SME,0
ACC0008725,75,5,30,35,20,-15,SME,0
ACC0008726,10,5,-50,10,20,-45,CONSUMER,0
ACC0008727,-60,65,30,35,20,45,CONSUMER,0
ACC0008728,10,35,-50,10,-10,45,CONSUMER,0
ACC0008729,75,-30,55,35,-40,-15,CONSUMER,0
ACC0008730,-25,35,55,60,20,45,CONSUMER,0
ACC0008731,40,-30,5,35,-40,-45,SME,0
ACC0008732,40,5,55,35,-10,15,CONSUMER,0
ACC0008733,40,65,30,10,20,15,CONSUMER,0
ACC0008734,40,-30,5,-20,40,-15,CONSUMER,0
